superior_rating,price,variety,Crisp,Dry,Sweet,Finish,Firm,Fresh,Fruit,Full,Rich,Round,Soft,sentiment,variety_c,sweetness,acidity,tannin,alcohol,body,tfidf_tsne_1,tfidf_tsne_2,Ready,price_bracket
1,30,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,0,0,0,-0.088,BR,0.667,0.5,0.583,0.5,0.5,-34.18925,16.820168,0,UP
0,38,Rosé,0,0,0,0,0,0,1,0,1,0,0,0.281,Re,0.7,0.4,0.5,0.5,0.7,7.824124,17.00957,0,UP
0,30,Chardonnay,1,0,0,1,0,0,0,0,0,0,0,0.55,Cy,0.5,0.6,0.6,0.5,0.6,42.01735,6.548674,0,UP
0,55,Pinot Gris,0,0,1,0,0,0,0,0,0,0,0,0.332,Ps,0.562,0.438,0.5,0.562,0.5,22.464394,-63.80499,0,L
1,33,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,1,0.469,BR,0.571,0.357,0.429,0.5,0.571,-21.468283,52.011833,0,UP
0,27,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.4,BR,0.625,0.5,0.625,0.5,0.375,-12.520673,-9.313174,0,SP
0,13,Gamay,0,0,0,0,1,0,1,0,0,0,0,0.1,Gy,0.667,0.5,0.667,0.5,0.5,4.2963715,-27.927126,0,PP
0,45,Bordeaux-style Red Blend,0,0,0,0,0,1,1,0,1,0,0,0.433,BR,0.5,0.5,0.5,0.5,0.625,5.3898015,-11.244402,1,UP
0,20,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,1,0,0,0.113,BR,0.583,0.333,0.5,0.583,0.667,-13.377615,23.764416,0,SP
0,22,Rosé,0,0,0,0,0,0,1,1,0,0,1,0.312,Re,0.7,0.4,0.5,0.5,0.7,1.120995,12.537678,0,SP
1,80,Rhône-style White Blend,1,0,0,1,0,0,0,0,0,0,0,0.164,RW,0.429,0.571,0.5,0.357,0.5,55.455692,-26.920067,0,L
1,34,Malbec,0,0,0,0,0,0,0,0,0,0,0,0.1,Mc,0.167,0.5,0.5,0.167,0.5,-19.201687,12.950136,0,UP
0,18,Sauvignon Blanc,1,0,0,0,0,1,1,0,0,1,0,0.308,Sc,0.583,0.5,0.417,0.417,0.417,27.200829,-10.508652,0,P
0,10,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,0.244,BR,0.5,0.3,0.3,0.5,0.4,-4.3525352,-11.82441,1,PP
1,36,Chardonnay,0,0,0,0,0,0,1,1,1,0,0,0.08,Cy,0.643,0.357,0.571,0.571,0.786,-4.3084893,47.995747,0,UP
1,80,Chardonnay,0,0,0,0,0,0,1,1,1,0,0,0.428,Cy,0.571,0.214,0.5,0.714,0.857,8.403106,15.044837,0,L
0,17,White Blend,1,0,0,1,0,1,1,0,0,0,0,0.062,Wd,0.3,0.6,0.6,0.3,0.7,26.35253,12.253573,0,P
0,16,Chenin Blanc,0,0,0,1,0,0,0,1,0,1,1,0.018,Cc,0.571,0.357,0.429,0.571,0.643,32.14838,-30.15274,0,P
1,60,Champagne Blend,1,0,0,0,0,0,1,1,1,0,1,0.107,Cd,0.333,0.417,0.417,0.417,0.75,5.8329525,8.1755295,0,L
0,19,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,1,0,0,0.251,BR,0.5,0.25,0.5,0.667,0.583,-9.289125,13.562832,1,P
0,72,Grenache,0,1,0,1,0,0,1,1,1,0,0,0.094,Ge,0.417,0.333,0.583,0.417,0.75,4.680153,25.751686,0,L
0,18,Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.075,Rd,0.5,0.5,0.5,0.417,0.417,-46.82055,2.6367269,0,P
0,13,Rosé,1,0,0,0,0,1,1,1,0,0,0,0.36,Re,0.583,0.583,0.5,0.417,0.583,21.708857,-22.95528,0,PP
0,24,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,1,0,0,-0.127,BR,0.5,0.4,0.6,0.3,0.7,-45.00692,6.462241,0,SP
1,55,Chardonnay,0,0,0,1,0,0,1,0,1,1,0,0.337,Cy,0.667,0.25,0.417,0.5,0.583,54.079037,-5.770117,0,L
0,16,Rosé,1,0,0,0,0,1,0,0,0,0,0,0.277,Re,0.25,1.0,0.5,0.25,0.5,20.44081,-18.022274,0,P
0,17,Bordeaux-style Red Blend,0,0,0,0,1,0,1,0,1,0,1,0.144,BR,0.5,0.333,0.583,0.417,0.75,-36.827198,2.9508817,0,P
0,13,Red Blend,0,0,0,1,1,0,0,0,0,0,0,0.233,Rd,0.583,0.417,0.667,0.583,0.5,-23.70328,-43.813267,0,PP
0,56,Chardonnay,1,0,0,0,0,0,0,0,0,1,0,0.167,Cy,0.5,0.5,0.4,0.4,0.5,-57.398376,5.028344,0,L
0,57,Chardonnay,1,0,0,0,0,1,0,0,0,0,0,0.523,Cy,0.333,0.667,0.5,0.417,0.417,16.877827,1.7883384,0,L
1,40,Malbec,0,1,0,0,0,0,1,0,1,0,0,0.176,Mc,0.583,0.417,0.5,0.417,0.583,-30.114838,30.582735,0,UP
0,14,Rosé,1,0,0,0,0,1,1,0,0,0,0,0.21,Re,0.4,0.7,0.5,0.4,0.5,17.761314,-15.181439,0,PP
0,18,Malbec,0,0,0,0,0,0,1,1,0,0,1,0.096,Mc,0.6,0.3,0.4,0.6,0.6,-18.570486,-12.632641,0,P
1,95,Chardonnay,1,0,0,0,0,0,1,0,1,0,0,0.09,Cy,0.5,0.5,0.5,0.357,0.571,-22.635267,29.35268,0,L
0,17,Chardonnay,0,0,0,0,0,0,0,0,0,0,1,0.2,Cy,0.333,0.5,0.5,0.333,0.5,2.2875192,-22.605686,0,P
0,40,Champagne Blend,1,0,0,0,0,1,1,0,0,1,1,0.129,Cd,0.333,0.5,0.389,0.333,0.5,38.03818,-19.719936,1,UP
1,14,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,0,0,0,0.046,BR,0.5,0.4,0.6,0.6,0.7,-22.22661,33.384148,0,PP
1,55,Pinot Noir,0,0,0,0,0,0,0,0,0,0,0,-0.036,Pr,0.417,0.583,0.5,0.417,0.5,-5.4590535,33.71972,0,L
1,32,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.0,BR,0.75,0.5,0.625,0.375,0.625,-24.032204,34.109074,0,UP
0,32,Chardonnay,0,0,0,1,0,0,0,0,0,0,0,0.223,Cy,0.562,0.438,0.562,0.5,0.562,50.488655,-35.72932,0,UP
0,36,Syrah,0,0,0,1,0,0,0,1,0,0,0,0.05,Sh,0.5,0.45,0.5,0.6,0.5,-40.71858,-26.341541,0,UP
0,40,Pinot Noir,0,0,0,0,0,1,1,0,0,0,0,0.48,Pr,0.6,0.6,0.6,0.5,0.5,-0.24161075,-14.8693695,0,UP
0,17,Gamay,0,0,0,0,0,1,1,0,0,0,0,0.387,Gy,0.5,0.5,0.5,0.3,0.4,-8.859874,-14.480369,0,P
1,30,Riesling,1,1,0,1,0,1,1,1,1,0,0,0.22,Rg,0.455,0.364,0.409,0.5,0.636,30.715,-46.587597,0,UP
0,13,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,0,1,0,0.093,BR,0.417,0.417,0.667,0.333,0.583,-35.078945,5.803988,0,PP
0,14,Chardonnay,0,0,0,1,0,0,0,0,0,0,1,0.05,Cy,0.5,0.375,0.375,0.5,0.375,1.4206467,-23.162155,0,PP
1,21,Malbec-Merlot,0,0,0,0,0,0,1,0,1,1,0,0.142,MM,0.5,0.357,0.571,0.571,0.643,-7.9124713,47.77439,0,SP
0,30,Rhône-style Red Blend,1,0,0,0,1,0,0,0,0,0,1,-0.004,RR,0.357,0.5,0.5,0.357,0.5,-30.454233,-22.213736,0,UP
0,19,Chardonnay,0,0,0,0,0,1,1,0,0,1,0,0.425,Cy,0.625,0.375,0.375,0.5,0.5,10.166347,-28.453957,0,P
0,13,Merlot,0,0,0,0,0,0,1,0,0,0,0,0.117,Mr,0.6,0.4,0.4,0.5,0.4,-21.617943,-37.736423,0,PP
0,40,Gewürztraminer,0,0,1,0,0,0,1,0,0,1,0,-0.2,Gr,0.7,0.4,0.5,0.55,0.55,17.684422,-61.139557,0,UP
1,80,Chardonnay,1,0,0,0,0,0,0,0,1,0,1,0.19,Cy,0.417,0.417,0.417,0.333,0.583,26.659378,1.0862936,0,L
1,25,Rhône-style Red Blend,0,0,0,1,0,0,1,1,0,0,0,0.32,RR,0.583,0.417,0.583,0.583,0.75,-35.679195,-36.801086,0,SP
1,165,Champagne Blend,0,1,0,0,0,0,0,1,1,0,0,0.327,Cd,0.5,0.357,0.5,0.5,0.643,22.832632,38.824013,0,SL
0,25,Sauvignon Blanc,0,0,0,0,0,0,1,0,0,0,0,-0.056,Sc,0.5,0.583,0.583,0.417,0.5,-25.567043,5.4824834,0,SP
1,90,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,0,1,0,0.317,BR,0.643,0.357,0.5,0.5,0.643,-14.33478,30.483715,0,L
0,14,Red Blend,0,1,0,1,0,0,1,0,0,0,0,0.103,Rd,0.389,0.556,0.5,0.333,0.389,-5.446698,-27.48828,0,PP
1,17,Rhône-style White Blend,0,1,0,1,0,0,0,0,0,0,0,0.05,RW,0.625,0.5,0.5,0.438,0.5,51.77826,-10.445545,0,P
0,38,Riesling,0,0,1,1,0,0,0,1,1,0,0,0.16,Rg,0.667,0.278,0.5,0.722,0.778,-0.15457855,-57.46893,0,UP
0,9,Bordeaux-style White Blend,1,0,0,1,0,0,1,0,0,0,0,0.279,BW,0.5,0.571,0.5,0.5,0.5,17.398973,-34.429123,0,V
0,18,Bordeaux-style Red Blend,0,0,0,1,1,0,1,0,0,0,0,0.267,BR,0.5,0.571,0.643,0.429,0.5,-20.140024,0.4728881,0,P
1,105,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,0.03,BR,0.571,0.5,0.5,0.429,0.429,-18.252104,13.775186,0,SL
0,10,Sauvignon Blanc,0,0,0,1,0,1,0,0,0,0,0,0.094,Sc,0.429,0.571,0.5,0.429,0.429,-0.3417952,-36.72489,0,PP
0,15,Sauvignon Blanc,1,0,0,0,0,0,0,0,0,0,1,0.308,Sc,0.333,0.5,0.417,0.333,0.583,39.31634,-8.704078,1,P
0,15,Bordeaux-style Red Blend,0,1,0,0,0,1,1,0,0,0,0,-0.085,BR,0.4,0.5,0.6,0.3,0.5,-15.260699,-21.001062,0,P
0,12,Riesling,0,1,0,0,0,1,1,0,0,0,1,0.187,Rg,0.375,0.25,0.25,0.25,0.5,4.1581597,-19.286163,0,PP
0,9,Chardonnay,0,0,0,1,0,0,0,0,0,0,0,0.233,Cy,0.5,0.5,0.5,0.5,0.4,6.0685654,-40.216152,0,V
0,29,Pinot Noir,0,0,0,1,0,0,1,0,0,0,0,-0.18,Pr,0.55,0.5,0.5,0.5,0.5,-39.270176,-9.443777,0,SP
0,25,Chardonnay,0,0,0,0,0,0,1,1,0,1,0,0.144,Cy,0.583,0.25,0.417,0.667,0.667,15.227738,-8.281364,1,SP
0,12,Chenin Blanc,0,0,0,0,0,0,0,0,0,0,0,0.167,Cc,0.333,0.5,0.5,0.333,0.5,-22.420143,37.005154,0,PP
0,10,Pinot Noir,0,0,0,1,0,0,0,0,0,0,1,0.213,Pr,0.375,0.375,0.5,0.375,0.5,1.8742875,-20.272131,0,PP
0,41,Pinot Noir,0,1,0,0,0,1,1,0,0,0,0,0.493,Pr,0.417,0.5,0.5,0.25,0.583,-35.491825,14.140828,0,UP
0,21,Bordeaux-style White Blend,0,1,1,0,0,0,0,0,1,0,0,0.35,BW,0.667,0.167,0.5,0.333,0.5,48.007927,-10.400762,0,SP
0,60,Champagne Blend,0,0,1,1,0,0,0,1,0,0,1,0.31,Cd,0.625,0.0,0.375,0.5,0.625,-2.240168,1.464563,0,L
1,72,Champagne Blend,0,0,0,0,0,0,1,0,0,0,0,0.504,Cd,0.375,0.5,0.5,0.375,0.5,35.891865,29.374619,0,L
1,56,Bordeaux-style Red Blend,0,0,0,0,0,1,0,0,0,0,1,0.154,BR,0.5,0.417,0.5,0.417,0.5,-20.32725,23.12941,0,L
0,10,Gamay,0,1,1,0,0,0,1,1,0,0,0,0.211,Gy,0.75,0.25,0.5,0.5,0.625,-1.2136552,4.290279,0,PP
0,24,Pinot Blanc,0,0,0,0,0,0,0,0,0,0,0,0.512,Pc,0.429,0.571,0.5,0.429,0.429,21.683361,-43.0495,0,SP
0,15,Chenin Blanc,0,0,1,0,0,0,1,0,0,1,0,0.286,Cc,0.7,0.3,0.5,0.4,0.6,48.37437,-9.679805,0,P
0,17,Rosé,1,0,0,0,0,0,1,1,0,0,0,0.363,Re,0.5,0.583,0.583,0.5,0.5,12.238976,-13.680783,0,P
1,60,Pinot Noir,0,0,0,0,1,0,1,0,1,0,1,0.093,Pr,0.5,0.429,0.714,0.5,0.571,-37.43893,44.033432,0,L
1,72,Chardonnay,1,1,0,0,0,0,0,0,0,1,0,0.276,Cy,0.3,0.5,0.4,0.3,0.5,28.246048,7.743741,0,L
0,15,Syrah,0,0,0,1,0,0,1,0,0,0,0,-0.283,Sh,0.583,0.5,0.5,0.5,0.5,-5.3247576,-54.90224,0,P
0,26,Chardonnay,0,0,0,1,0,0,1,0,0,0,1,-0.156,Cy,0.625,0.375,0.375,0.5,0.5,31.643642,9.716214,0,SP
1,16,Tannat,0,0,0,0,0,0,1,0,1,0,0,0.011,Tt,0.5,0.4,0.5,0.5,0.5,-59.239944,16.443142,0,P
1,24,Rosé,0,0,0,0,0,0,1,1,1,0,0,0.158,Re,0.429,0.357,0.571,0.5,0.714,-0.3260487,11.992053,1,SP
0,45,Bordeaux-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.183,BW,0.7,0.5,0.5,0.5,0.3,41.89216,-19.048922,0,UP
0,13,Malbec,0,0,0,0,1,0,1,0,0,0,0,-0.138,Mc,0.5,0.5,0.75,0.5,0.583,-32.27985,14.595613,0,PP
0,14,Bordeaux-style White Blend,0,0,0,0,0,0,1,0,0,0,0,0.25,BW,0.625,0.75,0.625,0.5,0.625,35.034504,-13.655688,0,PP
0,28,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,0,0,1,-0.012,BR,0.5,0.4,0.4,0.3,0.5,-42.800217,29.138912,0,SP
0,22,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,0,0,1,-0.121,BR,0.25,0.417,0.667,0.333,0.5,-32.43642,12.5602455,0,SP
0,25,Bordeaux-style Red Blend,0,1,0,0,1,0,1,0,0,0,0,-0.108,BR,0.4,0.5,0.6,0.3,0.4,-33.07712,-3.738738,0,SP
0,70,Pinot Noir,0,0,0,0,0,0,1,1,1,0,0,0.354,Pr,0.5,0.3,0.5,0.6,0.7,-8.217042,6.1191683,0,L
0,21,Gamay,1,0,0,0,0,1,1,0,0,0,0,0.183,Gy,0.375,0.625,0.625,0.5,0.75,-10.632607,-6.9806395,0,SP
0,12,Bordeaux-style White Blend,0,0,0,0,0,1,1,0,0,0,0,0.248,BW,0.6,0.6,0.5,0.5,0.4,30.006578,-15.419365,1,PP
0,15,Bordeaux-style White Blend,0,0,0,0,0,0,0,1,0,0,1,0.308,BW,0.5,0.3,0.4,0.6,0.5,-17.582586,-2.7682688,0,P
1,70,Pinot Noir,0,0,0,0,0,0,1,0,1,0,1,0.206,Pr,0.583,0.333,0.5,0.417,0.583,-6.2746887,0.011290785,0,L
0,99,Pinot Noir,0,0,0,0,0,1,1,0,1,0,0,0.124,Pr,0.6,0.5,0.5,0.5,0.6,-5.4415736,-14.350734,0,L
0,8,Pinot Noir,1,0,1,0,0,0,1,0,0,1,1,0.233,Pr,0.833,0.0,0.167,0.5,0.5,-1.9434537,-8.631332,0,V
1,17,Bordeaux-style Red Blend,0,0,1,0,0,0,1,1,1,1,0,0.158,BR,0.5,0.167,0.417,0.583,0.583,-31.379019,44.951473,0,P
1,24,Rosé,0,0,0,0,0,0,0,1,0,0,0,0.458,Re,0.5,0.417,0.5,0.5,0.583,13.245371,-21.625858,0,SP
0,17,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,0,0,0,0.35,BR,0.333,0.667,0.5,0.333,0.667,-12.828318,-3.344571,0,P
0,55,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,1,0,0.388,BR,0.6,0.1,0.3,0.4,0.7,-8.251862,16.788008,0,L
1,27,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.113,BR,0.571,0.5,0.5,0.5,0.429,-28.102419,43.015373,0,SP
0,17,Sauvignon Blanc,0,0,0,0,0,0,0,0,0,1,1,0.367,Sc,0.4,0.3,0.4,0.4,0.6,9.866642,-6.8938375,0,P
0,21,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.117,RR,0.583,0.5,0.5,0.417,0.417,-26.57836,-36.58355,0,SP
1,19,Red Blend,0,0,1,0,0,0,1,0,1,0,0,0.212,Rd,0.714,0.286,0.5,0.571,0.571,-6.8052397,17.450415,0,P
0,12,Bordeaux-style Red Blend,0,0,0,0,0,1,1,1,1,0,0,0.219,BR,0.5,0.357,0.5,0.5,0.714,-15.273798,22.932951,0,PP
0,18,Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.206,Rd,0.55,0.5,0.5,0.5,0.4,-17.523119,-35.35601,0,P
0,17,Rosé,0,0,0,0,0,0,1,0,1,0,0,0.438,Re,0.5,0.333,0.5,0.667,0.667,12.284902,32.574455,0,P
0,19,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,1,-0.194,BR,0.571,0.429,0.429,0.5,0.5,-43.698696,-6.1465125,0,P
0,10,Gamay,0,0,0,0,0,0,1,0,1,0,1,0.427,Gy,0.625,0.25,0.375,0.5,0.625,-4.6135674,-25.124659,0,PP
0,42,Pinot Noir,0,0,0,0,0,1,1,0,0,0,0,0.062,Pr,0.375,0.625,0.5,0.375,0.5,45.747486,-3.2866259,0,UP
1,73,Pinot Noir,0,0,0,0,1,0,0,1,0,0,0,0.221,Pr,0.5,0.417,0.583,0.583,0.583,-29.445513,22.657116,0,L
0,23,Rosé,1,0,0,0,0,0,1,0,0,0,0,0.412,Re,0.5,0.667,0.5,0.417,0.417,30.543154,-20.751945,0,SP
0,22,Sauvignon Blanc,0,0,0,0,0,0,1,0,0,1,0,0.315,Sc,0.5,0.4,0.5,0.4,0.7,-7.6596074,24.989079,0,SP
0,15,Bordeaux-style Red Blend,0,1,0,0,0,0,0,0,0,0,0,-0.087,BR,0.429,0.5,0.5,0.429,0.5,-19.935024,3.0506253,1,P
1,55,Pinot Noir,0,0,0,0,0,0,1,1,0,0,1,0.166,Pr,0.583,0.167,0.333,0.583,0.667,2.825852,3.2159438,0,L
0,35,Pinot Noir,0,0,0,0,0,1,1,0,0,0,1,0.35,Pr,0.375,0.5,0.375,0.375,0.375,8.662713,-12.348887,1,UP
0,27,Pinot Gris,0,1,0,1,0,1,1,0,0,0,0,0.34,Ps,0.5,0.5,0.5,0.429,0.571,23.858278,-15.536129,0,SP
1,45,Sauvignon Blanc,0,0,0,0,0,0,0,0,0,0,0,-0.039,Sc,0.4,0.5,0.6,0.4,0.6,12.409781,44.28695,0,UP
1,35,Riesling,1,0,0,1,0,1,0,1,0,0,0,0.353,Rg,0.417,0.5,0.5,0.542,0.625,31.37124,-49.639362,0,UP
1,142,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,1,0,0,0.239,BR,0.5,0.429,0.5,0.5,0.5,-47.619,15.014753,0,SL
0,12,Bordeaux-style Red Blend,0,0,0,0,0,1,1,1,0,1,0,0.197,BR,0.417,0.333,0.583,0.583,0.583,-19.11041,0.49068898,0,PP
1,62,Pinot Noir,0,0,0,0,0,0,1,0,1,1,0,0.212,Pr,0.5,0.357,0.5,0.571,0.643,18.727417,53.598152,0,L
0,14,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.373,Re,0.6,0.6,0.6,0.4,0.5,18.344275,-26.737434,0,PP
1,37,Bordeaux-style Red Blend,0,0,0,0,1,0,0,0,0,0,1,0.023,BR,0.571,0.429,0.571,0.571,0.5,-31.278463,7.4278784,0,UP
0,31,Red Blend,0,0,0,1,0,0,0,0,0,1,0,0.081,Rd,0.5,0.444,0.444,0.556,0.5,-39.96237,-24.559282,0,UP
0,45,Champagne Blend,0,1,0,0,0,0,1,0,0,0,0,0.013,Cd,0.429,0.5,0.5,0.357,0.429,27.611385,-27.223282,0,UP
0,34,Rhône-style Red Blend,0,0,0,1,1,0,0,1,0,0,0,0.0,RR,0.4,0.4,0.6,0.5,0.7,-12.01145,-59.553326,0,UP
1,45,Rosé,1,0,0,0,0,0,1,0,1,0,0,0.131,Re,0.5,0.667,0.5,0.417,0.583,38.01521,-12.735689,0,UP
1,80,Syrah,0,0,0,1,0,0,1,0,1,0,0,0.299,Sh,0.583,0.333,0.5,0.5,0.583,-39.847023,-33.774647,0,L
0,35,Merlot,0,1,0,0,0,1,1,0,0,0,0,0.238,Mr,0.4,0.5,0.5,0.3,0.4,-4.6585402,-1.8449287,0,UP
0,22,Chenin Blanc,1,1,0,1,0,1,0,0,0,1,0,0.177,Cc,0.167,0.5,0.417,0.333,0.5,32.163155,-2.7880142,0,SP
1,102,Chardonnay,0,0,0,0,0,0,1,0,1,0,0,0.435,Cy,0.583,0.417,0.5,0.5,0.667,18.489014,25.332077,0,SL
0,71,Chardonnay,0,0,1,1,0,1,1,0,0,1,0,0.107,Cy,0.611,0.444,0.444,0.5,0.5,7.609999,5.743279,0,L
0,13,Rosé,0,0,0,0,0,1,1,0,0,0,0,0.34,Re,0.571,0.643,0.5,0.571,0.429,34.248657,-16.03476,0,PP
1,35,Gewürztraminer,0,1,0,1,0,1,0,0,1,0,0,0.207,Gr,0.429,0.5,0.5,0.429,0.571,25.71775,-49.367138,0,UP
0,12,White Blend,0,0,0,1,0,0,0,0,0,0,0,0.471,Wd,0.4,0.6,0.5,0.4,0.4,34.297497,-28.909286,0,PP
0,23,Riesling,1,0,0,1,0,0,0,0,0,0,0,0.35,Rg,0.357,0.571,0.5,0.357,0.5,6.8362956,-64.633194,0,SP
0,12,Bordeaux-style Red Blend,0,0,0,0,0,0,0,0,1,0,1,0.127,BR,0.5,0.25,0.5,0.5,0.625,-18.545021,0.93502426,1,PP
0,37,Rhône-style White Blend,0,0,0,1,0,1,0,0,0,0,0,0.194,RW,0.583,0.5,0.5,0.583,0.583,1.2497329,-47.683968,0,UP
1,20,Rhône-style Red Blend,0,0,0,1,0,0,1,0,0,0,0,0.033,RR,0.562,0.5,0.5,0.5,0.5,-22.013708,-35.380447,0,SP
1,220,Champagne Blend,0,1,0,0,0,1,1,0,1,0,0,0.05,Cd,0.45,0.45,0.5,0.4,0.5,-32.68387,18.507769,0,I
1,60,Malbec,0,0,1,0,1,1,1,0,0,0,0,0.281,Mc,0.688,0.438,0.625,0.5,0.625,-12.493475,36.872093,0,L
0,18,Chenin Blanc,0,0,0,0,0,1,0,0,0,0,0,0.042,Cc,0.5,0.5,0.5,0.375,0.375,15.944429,-24.620693,0,P
1,17,Rosé,1,0,0,0,1,0,1,0,0,0,0,0.029,Re,0.5,0.6,0.7,0.5,0.6,12.498113,31.278381,0,P
0,68,Pinot Noir,0,0,0,0,1,0,1,0,1,0,0,-0.2,Pr,0.7,0.4,0.7,0.5,0.8,-23.03945,17.207922,0,L
0,16,Chardonnay,1,0,0,0,0,1,1,0,0,1,0,0.017,Cy,0.5,0.5,0.417,0.417,0.417,41.12765,-15.689141,0,P
1,94,Sauvignon Blanc,0,0,1,0,0,0,0,1,1,1,0,0.039,Sc,0.583,0.167,0.417,0.583,0.667,0.6101184,37.23833,0,L
0,13,Cabernet Sauvignon,0,0,0,0,0,0,1,0,0,0,0,0.039,Cn,0.625,0.5,0.5,0.5,0.375,-43.327946,-23.159746,0,PP
0,12,Chenin Blanc,1,0,0,0,1,0,1,0,0,0,0,0.198,Cc,0.438,0.625,0.562,0.438,0.5,15.618607,-37.985714,0,PP
0,19,Malbec,0,1,0,0,0,0,0,0,1,0,0,0.102,Mc,0.5,0.417,0.5,0.417,0.5,-17.197533,28.076881,1,P
0,14,Pinot Blanc,0,0,0,0,0,1,0,0,0,0,1,-0.1,Pc,0.5,0.5,0.5,0.5,0.5,-9.778716,-30.400352,0,PP
1,71,Pinot Noir,0,1,1,1,1,0,1,1,1,0,0,0.162,Pr,0.5,0.2,0.7,0.4,0.9,-14.71252,11.042057,0,L
0,15,Bordeaux-style Red Blend,0,0,0,0,0,1,1,0,0,0,0,0.394,BR,0.5,0.5,0.6,0.4,0.6,-14.99126,-11.62279,0,P
0,25,Bordeaux-style Red Blend,0,0,0,0,0,0,1,1,1,0,0,0.312,BR,0.4,0.2,0.5,0.5,0.8,-2.624028,56.26105,0,SP
0,21,Chardonnay,1,0,0,0,0,0,1,0,0,1,1,0.325,Cy,0.5,0.4,0.3,0.4,0.5,5.7450285,-3.5293174,1,SP
0,15,Champagne Blend,0,1,0,1,0,0,0,0,0,0,1,0.375,Cd,0.5,0.417,0.583,0.417,0.667,12.357841,4.1282115,0,P
1,15,Bordeaux-style Red Blend,0,0,1,0,1,0,0,0,1,0,0,0.217,BR,0.5,0.333,0.583,0.333,0.667,-36.977463,14.894952,0,P
0,15,Gamay,0,0,0,0,0,0,1,0,0,0,1,0.35,Gy,0.625,0.5,0.375,0.5,0.5,-8.049915,-21.588467,0,P
1,22,Malbec,1,1,0,0,1,0,1,0,0,1,0,-0.074,Mc,0.429,0.429,0.5,0.429,0.357,-30.455244,10.179877,0,SP
0,62,Bordeaux-style Red Blend,0,1,0,0,0,0,1,0,0,0,0,-0.117,BR,0.4,0.5,0.5,0.3,0.4,-35.203312,-3.3575995,0,L
1,56,Chardonnay,0,0,0,0,0,0,0,0,1,1,0,0.169,Cy,0.5,0.25,0.375,0.625,0.625,11.4177885,7.902937,1,L
1,75,Chardonnay,0,0,0,1,0,0,1,1,1,0,0,0.371,Cy,0.571,0.429,0.571,0.5,0.714,17.132263,36.83875,0,L
1,45,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.193,BR,0.6,0.5,0.5,0.5,0.4,-36.482914,28.786417,0,UP
0,16,Rhône-style Red Blend,1,0,0,1,0,0,1,0,0,0,1,0.225,RR,0.4,0.5,0.5,0.4,0.6,-26.381853,-44.7533,0,P
1,70,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.317,BR,0.583,0.5,0.583,0.5,0.5,-18.88088,45.075146,0,L
0,40,Champagne Blend,0,0,1,0,0,0,0,0,0,1,1,0.048,Cd,0.5,0.214,0.357,0.429,0.5,14.227984,-1.6080983,0,UP
1,180,Pinot Noir,0,0,0,0,1,0,1,1,0,0,0,0.19,Pr,0.7,0.4,0.7,0.6,0.7,-13.542202,40.3265,0,SL
1,140,Syrah,0,0,0,0,0,0,1,0,1,0,0,0.232,Sh,0.583,0.5,0.5,0.583,0.583,-23.281733,-26.77729,0,SL
1,65,Champagne Blend,0,0,0,1,0,0,1,1,1,1,1,0.482,Cd,0.429,0.286,0.429,0.429,0.714,23.92049,33.526875,0,L
0,30,Bordeaux-style Red Blend,0,0,0,0,0,0,1,0,0,0,0,0.214,BR,0.714,0.5,0.571,0.5,0.5,-24.308302,50.845135,0,UP
0,20,Rhône-style Red Blend,0,0,0,0,0,0,0,0,1,0,1,0.252,RR,0.5,0.25,0.417,0.583,0.583,-10.79571,-27.428204,0,SP
1,164,Pinot Noir,0,0,0,1,0,0,1,1,1,1,0,0.306,Pr,0.5,0.312,0.438,0.625,0.625,-11.707538,12.369518,0,SL
0,37,Pinot Gris,0,0,0,1,0,0,1,0,0,0,0,0.158,Ps,0.583,0.5,0.583,0.5,0.583,49.094727,-19.09933,0,UP
